Name:  | Date: 3/5/23 | Time: 18:03:47 | Oper: 0rgan1cElectronics!          
X/Z	Nm	Nw	Nc	Model	X-axis	Y-axis	Z-axis	Path	Temp (C)
2 	 29 	 911 	 2 	 4 	 0 	 0 	 0 	 1 	 25
1 	 1
1 	 0
 251	-0.03068	-0.02216	-0.00129	-0.00013	0.01898	-0.03017	-0.01253	-0.03227	0.02633	0.01171	-0.04962	0.01580	-0.00838	-0.02522	-0.02169	0.02841	-0.04822	0.01754	-0.01023	0.00038	0.13178	-0.03001	-0.01669	0.03621	0.00713	0.00939	0.02476	0.01350	0.00709 
 252	0.03474	0.03561	0.03568	0.03411	0.03555	0.01786	0.05273	0.06201	0.01137	0.08413	0.05068	0.02776	0.01660	0.09218	0.04377	0.00169	0.04115	0.04557	0.00907	0.04399	0.00690	0.08016	0.04203	0.10363	0.07194	0.04285	0.08437	0.08338	0.05322 
 253	-0.02726	-0.03621	-0.02739	0.01916	-0.00905	-0.05299	0.00057	-0.00867	-0.01953	-0.00890	0.02021	-0.01868	-0.00913	-0.00823	-0.00933	-0.00050	0.02020	-0.01872	-0.01024	-0.01808	-0.01118	0.02985	0.01944	0.02029	0.01994	0.03951	-0.01802	0.00983	0.01924 
 254	0.01737	0.02633	0.02633	0.03547	0.00000	0.00860	0.00860	0.01737	0.07410	0.03547	-0.00843	0.02633	0.00000	0.00000	0.04481	0.03547	-0.02482	0.05436	0.06412	0.01737	0.10551	0.04481	0.04481	0.02633	0.02633	0.03547	0.04481	0.06412	0.05436 
 255	-0.03691	-0.06558	-0.02873	-0.04666	-0.02818	-0.00161	-0.00987	-0.01104	-0.03973	-0.04051	0.00066	-0.04899	-0.01882	-0.04755	-0.02009	0.00810	-0.02786	-0.03024	-0.07309	0.01062	-0.01122	-0.02059	-0.00164	0.02947	0.01976	-0.01891	0.01980	0.02843	-0.01085 
 256	0.05348	-0.01448	0.02035	0.03337	0.02152	-0.03701	0.01135	-0.01675	0.00357	-0.05051	0.00862	-0.04142	0.02091	-0.01546	0.01047	-0.03734	0.01231	0.00336	0.04656	0.05280	0.06940	0.00385	-0.00627	-0.00905	0.03442	0.04291	0.04193	0.00395	0.02417 
 257	-0.02669	0.01830	-0.03141	-0.00558	0.01016	0.00103	0.00679	0.03091	-0.00627	0.04272	-0.01931	0.04169	-0.02674	0.01758	-0.02137	0.00155	0.03034	0.01772	0.01389	0.01701	0.05219	0.03870	0.05183	0.03078	0.08489	0.00603	0.01690	0.08717	0.04874 
 258	-0.05338	-0.04383	-0.02852	-0.02455	0.00322	-0.04388	-0.04007	-0.03898	-0.05963	-0.03822	-0.01223	-0.03639	-0.06536	-0.05061	-0.04188	-0.02191	-0.00745	-0.03234	-0.01746	-0.00232	-0.06165	-0.03380	-0.00369	-0.02600	-0.01028	0.00324	-0.01124	-0.01220	-0.02391 
 259	-0.03296	-0.05825	-0.04717	0.01004	-0.06805	-0.05420	-0.04586	-0.07022	0.01931	-0.05531	-0.04649	-0.03745	0.00207	-0.03971	-0.06553	-0.02598	-0.04197	-0.01918	0.01220	-0.01973	0.04461	-0.03290	0.01503	-0.04077	-0.01874	0.03101	-0.00672	-0.03938	-0.01377 
 260	0.01734	0.01706	-0.01266	-0.02308	-0.03235	0.04590	-0.01131	0.04572	0.02630	0.03593	0.00910	0.02963	-0.01637	0.02764	0.02458	0.00065	0.03801	0.03924	-0.01960	0.00652	0.04078	0.03102	0.02878	0.04016	0.06839	0.02486	0.02422	0.06681	0.00546 
